show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
81019144,Movie,buffalo boys,mike wiluan,"Yoshua Sudarso, Ario Bayu, Pevita Pearce, Tio Pakusadewo, Reinout Bussemaker, Mikha Tambayong, Happy Salma, Alex Abbad, Zack Lee","Indonesia, Singapore","April 12, 2019",2018,TV-MA,103 min,"Action & Adventure, International Movies",two indonesian brothers learn the ways of the american cowboy before returning home to avenge the murder of their father.
81043540,Movie,dabbe 5: zehr-i cin,hasan karacadağ,"Nil Günal, Ümit Bülent Dinçer, Sultan Köroğlu Kılıç, Emir Özbek Yıldız, Pelin Acar, Murat Seviş",Turkey,"April 12, 2019",2014,TV-MA,133 min,"Horror Movies, International Movies","when dilek becomes haunted by evil spirits and loses control of her body, she seeks the help of a woman with dark secrets to cure her."
81043541,Movie,dabbe: the possession,hasan karacadağ,"Cansu Kurgun, Irmak Örnek, A. Murat Özgen, Sultan Köroğlu Kılıç, Elçin Atamgüç, Sabriye Günüç, Furkan Bayraktar, Mehmet Canbeg, Oguzhan Kocakli",Turkey,"April 12, 2019",2013,TV-MA,135 min,"Horror Movies, International Movies","ahead of her wedding, kübra is possessed by demons. when an examination reveals more horror, her friend, a psychiatrist, tries to perform an exorcism."
81041272,Movie,francesco de carlo: cose di questo mondo,,Francesco De Carlo,Italy,"April 12, 2019",2019,TV-MA,61 min,Stand-Up Comedy,"taking the stage in milan, francesco de carlo opens up about his bad habits, religion, politics and what he's learned from traveling the world."
80170483,Movie,horror story,ayush raina,"Karan Kundra, Nishant Malkani, Hassan Zaidi, Ravish Desai, Radhika Menon, Aparna Bajpai, Nandini Vaid, Sheetal Singh, Bikramjeet Singh, Masood Akhtar",India,"April 12, 2019",2013,TV-MA,85 min,"Horror Movies, International Movies","on a dare, seven college friends spend a night at an abandoned hotel rumored to be haunted and find themselves trapped in a nightmare."
80211621,TV Show,huge in france,,"Gad Elmaleh, Scott Keiji Takeda, Jordan Ver Hoeve, Erinn Hayes, Matthew Del Negro",USA,"April 12, 2019",2019,TV-MA,1 Season,TV Comedies,"eager to reconnect with his son, french comedy star gad elmaleh moves to la, only to discover that he's left all his fame and celebrity perks behind."
80987458,TV Show,special,,"Ryan O'Connell, Jessica Hecht, Punam Patel, Marla Mindelle, Augustus Prew, Patrick Fabian",USA,"April 12, 2019",2019,TV-MA,1 Season,TV Comedies,a young gay man with cerebral palsy branches out from his insular existence in hopes of finally going after the life he wants.
81019888,Movie,the perfect date,chris nelson,"Noah Centineo, Laura Marano, Camila Mendes, Odiseas Georgiadis, Matt Walsh, Joe Chrest, Carrie Lazar, Alex Biglane, Blaine Kern III, Zak Steiner",USA,"April 12, 2019",2019,TV-14,91 min,"Comedies, Romantic Movies","to earn money for college, a high schooler launches an app offering his services as a fake date. but when real feelings emerge, things get complicated."
80133153,Movie,pickpockets,peter webber,"Carlos Bardem, Natalia Reyes, Emiliano Pernia, Duban Prado, Marcela Mar",Colombia,"April 12, 2018",2017,TV-MA,108 min,"Dramas, Independent Movies, International Movies",aspiring teen thieves learn what it takes to be successful pickpockets on the streets of bogotá from a master in the arts of trickery and deception.
80149145,Movie,macho,antonio serrano,"Miguel Rodarte, Cecilia Suárez, Aislinn Derbez, Renato López, Mario Iván Martínez, Valeria Vera, David Zorrilla, Ana de la Reguera, Manolo Cardona, Ofelia Medina",Mexico,"April 12, 2017",2016,TV-MA,101 min,"Comedies, International Movies, LGBTQ Movies",a famous designer who's always pretended to be gay finds himself in crisis mode when threatened with exposure as the woman-chasing straight guy he is.
80164207,Movie,radical: the controversial saga of dada figueiredo,raphael erichsen,,Brazil,"April 12, 2017",2013,TV-MA,71 min,"Documentaries, International Movies, Sports Movies","this film chronicles the career of surfer dadá figueiredo, whose stormy personal life upended his status as a trendsetting '70s sports hero."
80198988,TV Show,black summer,,"Jaime King, Justin Chu Cary, Christine Lee, Sal Velez Jr., Kelsey Flower, Erika Hau, Edsson Morales, Gwynyth Walsh, Stafford Perry, Mustafa Alabssi","Canada, United States","April 11, 2019",2019,TV-MA,1 Season,"TV Action & Adventure, TV Dramas, TV Horror","in the dark, early days of a zombie apocalypse, complete strangers band together to find the strength they need to survive and get back to loved ones."
81044884,TV Show,persona,"lee kyoungmi, yim pilsung, jeon go-woon, kim jong-kwan","Lee Ji-eun (IU), Bae Doona, Park Hae Soo, Kim Tae-hun, Shim Dal-gi, Lee Sung-wook, Jung Jun Won",South Korea,"April 11, 2019",2019,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",an exploration of different personas in an eclectic collection of four works by critically acclaimed korean directors.
80106743,Movie,kevin hart: what now?,leslie small,"Kevin Hart, Don Cheadle, Halle Berry, Ed Helms, David Meunier",USA,"April 11, 2017",2016,R,96 min,Stand-Up Comedy,"frenetic comic kevin hart hits philadelphia and dishes on suburban wildlife, jean shorts and the fine art of getting even with a 7-year-old."
81087095,Movie,#roxy,michael kennedy,"Jake Short, Sarah Fisher, Booboo Stewart, Danny Trejo, Pippa Mackie, Jake Smith, Patricia Zentilli, Carter Thicke",Canada,"April 10, 2019",2018,TV-14,105 min,"Comedies, Romantic Movies",a teenage hacker with a huge nose helps a cool kid woo a girl that he’s secretly in love with.
81026007,Movie,liss pereira: reteniendo líquidos,fernando ayllón,Liss Pereira,Brazil,"April 10, 2019",2019,TV-14,59 min,Stand-Up Comedy,"a pregnant liss pereira shares hilariously uncomfortable truths about sex, love, attraction and the lies we tell in modern relationships."
81021447,Movie,the silence,john r. leonetti,"Stanley Tucci, Kiernan Shipka, Miranda Otto, Kate Trotter, John Corbett, Kyle Breitkopf, Dempsey Bryk, Billy MacLellan",Germany,"April 10, 2019",2019,TV-14,91 min,"Horror Movies, Thrillers","with the world under attack by deadly creatures who hunt by sound, a teen and her family seek refuge outside the city and encounter a mysterious cult."
80227574,TV Show,you vs. wild,,Bear Grylls,USA,"April 10, 2019",2019,TV-PG,1 Season,"Kids' TV, Reality TV, Science & Nature TV","in this interactive series, you'll make key decisions to help bear grylls survive, thrive and complete missions in the harshest environments on earth."
80158875,Movie,greg davies: you magnificent beast,peter orton,Greg Davies,United Kingdom,"April 10, 2018",2018,TV-MA,66 min,Stand-Up Comedy,"british comedian greg davies revisits terrifying dates, manscaping disasters, his father's pranks and more in a savagely funny stand-up special."
80142474,Movie,frat star,"grant s. johnson, ippsie jones","Connor Lawrence, Justin Mark, Cathryn Dylan, Chris Elliott, Tyler Weaks, Max Sheldon, Austin Ramsey, Peter O'Connor, Nicole Balsam, Kaitlin Mesh",USA,"April 10, 2017",2017,TV-MA,85 min,Comedies,a freshman uninterested in joining a fraternity is convinced to pledge by a rich roommate who introduces him to a world darker than he ever dreamed.
80170688,TV Show,the miracle,,"Donghyun Kim, Nahyun, Yang Hak Jin, Yoon Hwa Hong",South Korea,"April 10, 2017",2016,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas","polar opposites in personality and looks, fraternal twin sisters who live completely different lives wake up one day to find they've switched bodies."
81086434,Movie,706,shravan kumar,"Divya Dutta, Atul Kulkarni, Mohan Agashe, Anupam Shyam, Raayo S. Bakhirta, Yashvit Sancheti, Greeva Kansara, Archan Trivedi, Rajiv Pathak",India,"April 1, 2019",2019,TV-14,118 min,"Horror Movies, International Movies","when a doctor goes missing, his psychiatrist wife treats the bizarre medical condition of a psychic patient, who knows much more than he's leading on."
81083791,Movie,across the line,julien christian lutz,"Sarah Jeffery, Simon Paul Mutuyimana, Denis Theriault, Jeremiah Sparks, Steven Love, Cara Ricketts, Jim Codrington, Shamier Anderson, Stephan James, Lanette Ware, Hugh Thompson",Canada,"April 1, 2019",2015,TV-MA,88 min,"Dramas, Sports Movies","a black high school student sets his sights for the national hockey league, but rising racial tensions in his community may jeopardize his goals."
81088282,Movie,american masters: ted williams,nick davis,Ted Williams,USA,"April 1, 2019",2018,TV-MA,55 min,"Documentaries, Sports Movies","baseball legend ted williams fights to become the greatest hitter of all time as he battles family, teammates, the press and even the fans."
70167072,Movie,arthur,jason winer,"Russell Brand, Helen Mirren, Greta Gerwig, Jennifer Garner, Geraldine James, Luis Guzmán, Nick Nolte, Christina Jacquelyn Calph, Murphy Guyer, José Ramón Rosario",USA,"April 1, 2019",2011,PG-13,110 min,"Comedies, Romantic Movies",russell brand stars in this remake as a philanderer who must decide whether to give up an inheritance of millions for the sake of romance.
70058016,Movie,fracture,gregory hoblit,"Anthony Hopkins, Ryan Gosling, David Strathairn, Rosamund Pike, Embeth Davidtz, Billy Burke, Cliff Curtis, Fiona Shaw, Bob Gunton, Josh Stamberg","United States, Germany","April 1, 2019",2007,R,113 min,"Dramas, Thrillers","ted crawford, who allegedly attempted to murder his wife, is now locked in a battle of wits with a young assistant district attorney."
70077557,Movie,get smart,peter segal,"Steve Carell, Anne Hathaway, Dwayne Johnson, Alan Arkin, Terence Stamp, Terry Crews, David Koechner, James Caan, Masi Oka, Nate Torrence, Bill Murray",USA,"April 1, 2019",2008,PG-13,110 min,"Action & Adventure, Comedies","when the identities of secret agents are compromised, hapless maxwell smart teams with far more capable agent 99 to thwart an evil terrorist group."
80233085,Movie,hedgehogs,huang jianming,"Anthony Padilla, Ian Hecox, Jenn McAllister, Jon Heder, Chevy Chase","United States, China","April 1, 2019",2016,PG,94 min,Children & Family Movies,"when a hedgehog suffering from memory loss forgets his identity, he ends up on a big city journey with a pigeon to save his habitat from a human threat."
80210602,Movie,i am maris,laura vanzee taylor,Maris Degener,USA,"April 1, 2019",2018,TV-14,54 min,Documentaries,"through her own words and art, a young woman details the healing power of yoga in her struggle with anorexia and her journey to self-acceptance."
81088283,Movie,jesus: countdown to calvary,gerry hoban,Hugh Bonneville,"Ireland, United States, France","April 1, 2019",2018,TV-14,53 min,"Documentaries, Faith & Spirituality",host hugh bonneville traces jesus' last days to learn how the execution of an itinerant jewish preacher had an immense impact on society.
81072430,TV Show,jinglekids,,,,"April 1, 2019",2017,TV-Y7,1 Season,Kids' TV,"in a magical wonderland, merry children and their furry friends explore their unique hobbies while making eye-opening discoveries through adventures."
81039073,TV Show,kicko & super speedo,,,,"April 1, 2019",2018,TV-Y7-FV,1 Season,"Kids' TV, TV Comedies",this high-energy animated series follows a gutsy kid and his trusty race-car pal as they save their city from bad guys and their scary vehicles.
80141156,Movie,love o2o,tianyu zhao,"Jing Boran, Angelababy, Yu Bai, Li Qin, Li Xian, Seven Tan, Janice Wu, Jayden Wang, Cheng Yi, Li Jiuxiao",China,"April 1, 2019",2016,TV-14,103 min,"International Movies, Romantic Movies, Sci-Fi & Fantasy",a college stud tries to level up his relationship with a computer science major after becoming attracted to her skills in an online role-playing game.
81066709,TV Show,midnight misadventures with mallika dua,,Mallika Dua,India,"April 1, 2019",2018,TV-14,1 Season,"International TV Shows, TV Comedies","in this talk show, comedian mallika dua serves up big laughs as shalishka and whips up a meal with her celebrity pals who dish on their diets and lives."
70077546,Movie,p.s. i love you,richard lagravenese,"Hilary Swank, Gerard Butler, Lisa Kudrow, Gina Gershon, James Marsters, Kathy Bates, Harry Connick Jr., Nellie McKay, Jeffrey Dean Morgan, Dean Winters",USA,"April 1, 2019",2007,PG-13,126 min,"Dramas, Romantic Movies","when she loses her beloved husband to a brain tumor, grieving widow holly kennedy learns that he left a series of letters behind to help her cope."
81049612,TV Show,peasants rebellion,,"Ward El Kal, Aimée Sayah, Bassem Moughnie, Carlos Azar, Sara Abi Kanaan, Wesam Hanna",Lebanon,"April 1, 2019",2018,TV-MA,1 Season,"International TV Shows, TV Dramas","in feudalistic lebanon, farmers revolt against the nobility under the leadership of a revolutionary figure who champions the oppressed."
70063591,Movie,penelope,mark palansky,"Christina Ricci, James McAvoy, Catherine O'Hara, Peter Dinklage, Simon Woods","United Kingdom, United States","April 1, 2019",2006,PG,89 min,"Children & Family Movies, Comedies, Romantic Movies","in this modern fairy tale, a young woman cursed with the nose of a pig lives her life in seclusion – until an unlikely beau stumbles onto the scene."
81052280,Movie,pinky memsaab,shazia ali khan,"Hajira Yamin, Kiran Malik, Adnan Jaffar, Sunny Hinduja, Khalid Ahmed, Shamim Hilaly, Hajrah Khan, Ahmed Ali Khan","Pakistan, United Arab Emirates","April 1, 2019",2018,TV-14,124 min,"Dramas, Independent Movies, International Movies","when a guileless young woman becomes the domestic worker in a wealthy dubai household, her bond with her posh employer changes both of their lives."
80095866,TV Show,secrets of great british castles,,Dan Jones,United Kingdom,"April 1, 2019",2016,TV-PG,1 Season,"British TV Shows, Docuseries, International TV Shows",join historian dan jones on a journey back in time to the zenith of britain's most iconic structures and their infamous inhabitants.
70110558,Movie,sherlock holmes,guy ritchie,"Robert Downey Jr., Jude Law, Rachel McAdams, Mark Strong, Eddie Marsan, Kelly Reilly, James Fox, Hans Matheson, Geraldine James","United States, Germany, United Kingdom","April 1, 2019",2009,PG-13,128 min,"Action & Adventure, Comedies",robert downey jr. stars as the legendary sleuth sherlock holmes in this guy ritchie-helmed reinvention of sir arthur conan doyle's detective series.
60020916,Movie,spy kids,robert rodriguez,"Antonio Banderas, Carla Gugino, Alan Cumming, Teri Hatcher, Cheech Marin, Danny Trejo, Robert Patrick, Tony Shalhoub, Alexa PenaVega, Daryl Sabara",USA,"April 1, 2019",2001,PG,88 min,"Children & Family Movies, Comedies",the tables are turned when pint-sized kids carmen and juni must rescue their secret-agent parents from the diabolical clutches of alexander minion.
60029178,Movie,spy kids 3: game over,robert rodriguez,"Daryl Sabara, Sylvester Stallone, Ricardo Montalban, Alexa PenaVega",USA,"April 1, 2019",2003,PG,83 min,"Children & Family Movies, Comedies","carmen gets caught in a virtual reality game designed by the kids' new nemesis, the toymaker, and it's up to juni to save her by beating the game."
